,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3248,BCV53_04710,IB49_11700,83.23,161,27,0,1,161,1,161,3.4999999999999995e-98,276.0,163,0.9877300613496932,<=>
3249,BCV53_04715,IB49_11705,72.063,383,105,2,1,381,1,383,0.0,531.0,384,0.9973958333333334,<=>
3251,BCV53_04720,IB49_11710,92.361,432,33,0,1,432,1,432,0.0,835.0,432,1.0,<=>
3254,BCV53_04725,IB49_11715,78.15100000000001,238,52,0,1,238,1,238,5.279999999999999e-137,381.0,241,0.9875518672199171,<=>
3255,BCV53_04730,IB49_11720,89.412,85,9,0,1,85,1,85,6.5899999999999994e-52,153.0,85,1.0,<=>
3256,BCV53_04735,IB49_11725,87.336,229,29,0,1,229,1,229,1.1899999999999998e-153,422.0,229,1.0,<=>
3258,BCV53_04740,IB49_11730,88.022,743,89,0,1,743,1,743,0.0,1349.0,743,1.0,<=>
3259,BCV53_04745,IB49_11735,84.713,471,72,0,1,471,1,471,0.0,828.0,471,1.0,<=>
3262,BCV53_04750,IB49_11740,77.259,343,78,0,1,343,1,343,0.0,525.0,347,0.9884726224783862,<=>
3263,BCV53_04755,IB49_11745,78.125,192,39,1,1,189,1,192,8.009999999999999e-107,301.0,190,1.0105263157894737,<=>
3264,BCV53_04760,IB49_11750,80.89699999999999,513,98,0,1,513,1,513,0.0,863.0,513,1.0,<=>
3266,BCV53_04765,IB49_11755,71.694,431,122,0,1,431,1,431,0.0,639.0,431,1.0,<=>
3270,BCV53_04770,IB49_11760,54.321000000000005,81,36,1,4,83,2,82,2.6200000000000003e-28,94.0,83,0.9759036144578314,<=>
3271,BCV53_04775,IB49_11765,74.055,582,151,0,1,582,1,582,0.0,919.0,582,1.0,<=>
3273,BCV53_04780,IB49_11770,67.64699999999999,340,103,2,1,336,1,337,1.9399999999999995e-175,486.0,337,1.0089020771513353,<=>
3274,BCV53_04785,IB49_11775,93.0,100,7,0,1,100,1,100,1.29e-67,195.0,108,0.9259259259259259,<=>
3275,BCV53_04790,IB49_11780,69.737,228,69,0,1,228,1,228,1.2399999999999996e-124,349.0,229,0.9956331877729258,<=>
3276,BCV53_04795,IB49_11785,81.694,732,126,2,1,731,1,725,0.0,1205.0,731,1.0013679890560876,<=>
3279,BCV53_04800,IB49_11790,82.09,670,119,1,1,670,1,669,0.0,1118.0,671,0.9985096870342772,<=>
3280,BCV53_04805,IB49_11795,79.381,388,79,1,2,388,21,408,0.0,652.0,388,1.0,<=>
3281,BCV53_04810,IB49_11230,92.398,513,39,0,3,515,4,516,0.0,987.0,515,0.996116504854369,<=>
3288,BCV53_04815,IB49_02430,40.58,69,40,1,4,72,1,68,1.02e-08,49.3,258,0.26744186046511625,->
3291,BCV53_04820,IB49_00120,36.673,499,302,5,86,577,100,591,9.999999999999997e-97,304.0,587,0.8500851788756388,->
3349,BCV53_04865,IB49_11405,31.967,122,72,2,5,124,2,114,4.32e-10,50.4,133,0.9172932330827067,->
3350,BCV53_04870,IB49_14345,39.259,405,238,4,4,401,5,408,2.5399999999999995e-92,292.0,813,0.4981549815498155,->
3352,BCV53_04875,IB49_14340,30.965999999999998,352,195,10,6,354,5,311,6.0099999999999993e-36,129.0,354,0.9943502824858758,->
3354,BCV53_04880,IB49_05380,24.014,279,182,8,399,674,41,292,4.0899999999999996e-11,62.8,742,0.37601078167115903,->
3358,BCV53_04885,IB49_03760,26.768,198,117,9,64,237,71,264,0.00020099999999999998,38.5,305,0.6491803278688525,->
3377,BCV53_04910,IB49_02960,28.818,347,221,12,15,351,64,394,2.79e-30,116.0,376,0.9228723404255319,->
3379,BCV53_04925,IB49_12330,25.698,1039,720,25,7,1020,7,1018,8.329999999999997e-89,303.0,1024,1.0146484375,->
3380,BCV53_04930,IB49_11805,49.242,264,126,2,1,264,1,256,9.929999999999997e-95,276.0,266,0.9924812030075187,<=>
3382,BCV53_04935,IB49_17490,61.788999999999994,123,47,0,35,157,145,267,3.0699999999999995e-46,148.0,161,0.7639751552795031,<=>
3385,BCV53_04940,IB49_11825,92.78399999999999,97,7,0,1,97,1,97,1.9899999999999996e-63,183.0,97,1.0,<=>
3386,BCV53_04945,IB49_11830,92.60799999999999,487,35,1,1,487,1,486,0.0,893.0,487,1.0,<=>
3387,BCV53_04955,IB49_08480,53.696000000000005,257,118,1,1,257,2,257,2.2899999999999998e-86,255.0,263,0.9771863117870723,<=>
3391,BCV53_04960,IB49_08430,26.796999999999997,306,194,9,1,300,1,282,3.75e-23,93.2,302,1.0132450331125828,->
3392,BCV53_04965,IB49_00130,44.108999999999995,331,176,3,1,324,1,329,1.9699999999999996e-91,273.0,344,0.9622093023255814,->
3393,BCV53_04970,IB49_08450,45.581,430,229,3,4,430,3,430,6.979999999999998e-125,366.0,446,0.9641255605381166,->
3395,BCV53_04975,IB49_09905,35.915,568,324,13,18,575,160,697,4.629999999999999e-99,312.0,578,0.9826989619377162,<=>
3396,BCV53_04980,IB49_07560,32.292,96,63,2,103,197,84,178,3.33e-07,45.8,234,0.41025641025641024,->
3399,BCV53_04985,IB49_12720,26.718000000000004,524,352,10,11,506,2,521,3.66e-52,182.0,520,1.0076923076923077,->
3402,BCV53_04990,IB49_12725,33.758,314,201,1,1,314,2,308,3.6499999999999995e-65,204.0,314,1.0,->
3405,BCV53_04995,IB49_12730,45.174,259,137,1,15,268,40,298,9.539999999999998e-67,206.0,270,0.9592592592592593,->
3409,BCV53_05000,IB49_12735,50.464,323,158,2,9,329,3,325,1.4499999999999994e-113,330.0,364,0.8873626373626373,->
3470,BCV53_05005,IB49_12740,56.32899999999999,316,134,3,8,320,5,319,1.2999999999999996e-128,366.0,323,0.978328173374613,->
3531,BCV53_05010,IB49_11840,85.15100000000001,431,64,0,1,431,1,431,0.0,761.0,437,0.9862700228832952,<=>
3535,BCV53_05020,IB49_09820,29.225,284,172,11,1,275,4,267,7.53e-21,85.9,277,1.0252707581227436,->
3536,BCV53_05025,IB49_09825,32.11,218,140,2,5,222,5,214,2.02e-29,106.0,235,0.9276595744680851,->
3537,BCV53_05030,IB49_09825,31.111,225,134,3,6,229,13,217,1.1599999999999999e-26,99.4,237,0.9493670886075949,->
3538,BCV53_05035,IB49_09830,49.505,101,48,1,1,101,1,98,1.29e-26,100.0,253,0.39920948616600793,->
3586,BCV53_05040,IB49_02310,29.125999999999998,103,67,2,59,161,52,148,0.000268,35.8,180,0.5722222222222222,<=>
3587,BCV53_05045,IB49_08765,40.541,370,212,3,14,375,21,390,1.37e-92,280.0,379,0.9762532981530343,->
3591,BCV53_05050,IB49_07085,44.568999999999996,267,137,7,20,282,20,279,1.6099999999999998e-62,195.0,284,0.9401408450704225,->
3593,BCV53_05055,IB49_08460,50.301,332,160,1,1,332,1,327,7.739999999999999e-122,351.0,344,0.9651162790697675,->
3654,BCV53_05060,IB49_08465,48.836999999999996,215,110,0,1,215,3,217,4.179999999999999e-58,179.0,217,0.9907834101382489,->
3660,BCV53_05065,IB49_07085,41.494,241,135,5,33,267,39,279,1.31e-49,162.0,284,0.8485915492957746,->
3662,BCV53_05070,IB49_08450,50.228,438,209,5,3,438,2,432,1.1499999999999996e-153,440.0,454,0.9647577092511013,->
3665,BCV53_05075,IB49_00670,41.236999999999995,388,224,2,9,395,8,392,3.479999999999999e-99,297.0,401,0.9675810473815462,->
3676,BCV53_05105,IB49_16515,27.026999999999997,74,50,1,40,109,271,344,0.000786,35.0,149,0.4966442953020134,->
3677,BCV53_05110,IB49_01765,38.259,379,227,4,7,380,4,380,1.1299999999999998e-85,262.0,385,0.9844155844155844,->
3681,BCV53_05115,IB49_01370,21.429000000000002,350,245,9,82,416,85,419,4.1799999999999995e-10,58.2,491,0.7128309572301426,->
3682,BCV53_05135,IB49_09725,33.884,121,78,1,41,161,41,159,1.82e-08,52.4,426,0.284037558685446,->
3684,BCV53_05150,IB49_01220,25.63,238,174,3,1,238,1,235,8.540000000000001e-27,100.0,252,0.9444444444444444,->
3686,BCV53_05160,IB49_04420,26.041999999999998,192,126,6,75,257,161,345,7.290000000000001e-05,40.0,312,0.6153846153846154,<=>
3687,BCV53_05170,IB49_04440,31.331,616,311,28,43,634,42,569,5.639999999999999e-56,202.0,828,0.7439613526570048,<=>
3688,BCV53_05180,IB49_04410,27.976,336,231,7,4,331,8,340,7.03e-42,145.0,336,1.0,<=>
3690,BCV53_05185,IB49_04405,30.435,69,42,1,3,65,3,71,7.49e-06,37.4,88,0.7840909090909091,<=>
3691,BCV53_05190,IB49_11925,43.902,246,137,1,1,246,1,245,3.3399999999999994e-74,223.0,249,0.9879518072289156,<=>
3694,BCV53_05195,IB49_03405,34.848,198,109,7,29,214,13,202,2.4e-25,99.4,300,0.66,->
3696,BCV53_05205,IB49_05380,28.855999999999998,201,119,10,439,623,106,298,7.06e-08,52.0,694,0.2896253602305475,->
3699,BCV53_05215,IB49_11960,29.834,181,101,4,105,282,369,526,7.31e-09,53.5,356,0.5084269662921348,->
3703,BCV53_05220,IB49_15785,36.437,247,152,2,2,248,4,245,2.36e-44,147.0,258,0.9573643410852714,->
3705,BCV53_05230,IB49_13895,83.573,347,57,0,4,350,4,350,0.0,604.0,358,0.9692737430167597,<=>
3766,BCV53_05235,IB49_13900,77.09899999999999,262,60,0,2,263,3,264,2.189999999999999e-145,404.0,264,0.9924242424242424,<=>
3768,BCV53_05240,IB49_13905,78.277,267,58,0,1,267,1,267,1.6199999999999995e-145,405.0,269,0.9925650557620818,<=>
3775,BCV53_05245,IB49_13910,82.402,358,63,0,1,358,1,358,0.0,612.0,358,1.0,<=>
3776,BCV53_05255,IB49_12920,30.0,110,69,3,43,147,30,136,1.11e-06,44.7,426,0.25821596244131456,<=>
3777,BCV53_05260,IB49_15245,34.141999999999996,536,301,13,5,527,8,504,1.2399999999999998e-79,259.0,534,1.00374531835206,->
3780,BCV53_05265,IB49_08530,32.599000000000004,454,273,11,2,441,3,437,1.6999999999999998e-73,234.0,443,1.0248306997742664,<=>
3782,BCV53_05270,IB49_01650,30.108,93,57,3,88,179,8,93,1.3800000000000002e-05,41.2,261,0.3563218390804598,->
3783,BCV53_05280,IB49_09775,57.663999999999994,137,57,1,1,137,1,136,2.8799999999999995e-54,166.0,169,0.8106508875739645,->
3785,BCV53_05285,IB49_11940,62.556999999999995,219,81,1,1,219,1,218,7.86e-88,255.0,219,1.0,<=>
3786,BCV53_05290,IB49_11945,31.361,169,97,5,5,164,2,160,3.24e-07,44.3,165,1.0242424242424242,<=>
3787,BCV53_05295,IB49_11970,64.035,456,160,1,4,459,7,458,0.0,613.0,459,0.9934640522875817,<=>
3803,BCV53_05300,IB49_11975,85.068,221,33,0,1,221,1,221,2.4999999999999994e-139,385.0,221,1.0,<=>
3818,BCV53_05305,IB49_11990,72.513,382,104,1,17,398,16,396,0.0,563.0,401,0.9526184538653366,<=>
3821,BCV53_05310,IB49_12025,68.0,175,56,0,1,175,1,175,1.7199999999999996e-81,236.0,186,0.9408602150537635,<=>
3822,BCV53_05315,IB49_12030,93.41799999999999,471,30,1,20,490,22,491,0.0,867.0,501,0.9401197604790419,<=>
3823,BCV53_05320,IB49_12035,88.02600000000001,309,35,1,1,309,1,307,0.0,554.0,309,1.0,<=>
3824,BCV53_05325,IB49_12155,39.529,425,250,4,36,456,39,460,9.379999999999998e-102,308.0,459,0.9259259259259259,<=>
3833,BCV53_05335,IB49_10980,39.512,205,117,6,23,222,22,224,5.23e-37,128.0,252,0.8134920634920635,->
3889,BCV53_05340,IB49_03655,52.251999999999995,222,101,3,10,229,5,223,5.22e-66,200.0,233,0.9527896995708155,->
3906,BCV53_05345,IB49_10000,33.75,240,153,3,228,465,367,602,1.09e-37,141.0,466,0.5150214592274678,->
3920,BCV53_05350,IB49_17385,77.079,493,113,0,1,493,1,493,0.0,825.0,510,0.9666666666666667,<=>
3921,BCV53_05365,IB49_12200,48.99100000000001,545,273,4,7,550,7,547,0.0,525.0,558,0.9767025089605734,<=>
3926,BCV53_05370,IB49_12205,61.6,125,48,0,1,125,1,125,2.45e-57,171.0,134,0.9328358208955224,<=>
3928,BCV53_05375,IB49_12210,64.865,111,39,0,1,111,1,111,4.49e-49,148.0,111,1.0,<=>
3931,BCV53_05380,IB49_12215,54.028,509,228,3,1,505,1,507,0.0,568.0,507,1.0039447731755424,<=>
3934,BCV53_05385,IB49_12220,79.699,133,27,0,2,134,3,135,1.5199999999999998e-77,222.0,136,0.9779411764705882,<=>
3936,BCV53_05395,IB49_12340,64.593,418,148,0,1,418,1,418,0.0,551.0,418,1.0,<=>
3942,BCV53_05410,IB49_05715,40.211,475,276,4,11,478,11,484,2.2299999999999993e-111,335.0,486,0.977366255144033,->
3949,BCV53_05415,IB49_12360,73.503,551,146,0,1,551,1,551,0.0,856.0,553,0.9963833634719711,<=>
3953,BCV53_05420,IB49_01755,40.211,475,277,6,5,476,12,482,6.159999999999999e-105,318.0,494,0.9615384615384616,->
3959,BCV53_05425,IB49_12375,80.99,384,73,0,1,384,1,384,0.0,623.0,385,0.9974025974025974,<=>
3960,BCV53_05440,IB49_12405,66.182,275,93,0,1,275,1,275,2.2499999999999993e-134,377.0,278,0.9892086330935251,<=>
3961,BCV53_05445,IB49_12410,82.088,776,139,0,1,776,1,776,0.0,1299.0,776,1.0,<=>
3962,BCV53_05450,IB49_12420,59.763000000000005,338,133,1,1,338,1,335,2.5699999999999988e-148,418.0,348,0.9712643678160919,<=>
3963,BCV53_05455,IB49_12435,65.517,58,20,0,1,58,1,58,1.39e-24,83.2,63,0.9206349206349206,<=>
3964,BCV53_05460,IB49_12440,85.10600000000001,282,42,0,1,282,1,282,1.6599999999999996e-179,492.0,282,1.0,<=>
3965,BCV53_05465,IB49_12455,73.362,229,61,0,1,229,1,229,3.769999999999999e-121,340.0,229,1.0,<=>
3967,BCV53_05470,IB49_12460,67.846,311,100,0,1,311,1,311,4.7999999999999986e-150,420.0,311,1.0,<=>
3970,BCV53_05475,IB49_12495,70.124,241,72,0,1,241,1,241,1.3799999999999997e-124,350.0,241,1.0,<=>
3972,BCV53_05480,IB49_12500,85.20100000000001,473,70,0,1,473,1,473,0.0,847.0,476,0.9936974789915967,<=>
3974,BCV53_05485,IB49_12505,86.975,238,31,0,1,238,1,238,1.7899999999999993e-161,443.0,239,0.99581589958159,<=>
3977,BCV53_05490,IB49_12510,78.571,238,51,0,1,238,1,238,8.909999999999997e-131,365.0,239,0.99581589958159,<=>
3983,BCV53_05495,IB49_12515,87.814,558,68,0,1,558,1,558,0.0,940.0,560,0.9964285714285714,<=>
3984,BCV53_05500,IB49_12520,89.59700000000001,471,49,0,1,471,1,471,0.0,851.0,471,1.0,<=>
3988,BCV53_05505,IB49_18010,42.923,431,232,8,14,440,24,444,7.589999999999998e-120,354.0,455,0.9472527472527472,->
3992,BCV53_05510,IB49_12530,68.263,334,106,0,1,334,1,334,6.589999999999998e-179,495.0,336,0.9940476190476191,<=>
3997,BCV53_05515,IB49_12535,76.821,151,35,0,1,151,1,151,4.559999999999999e-80,230.0,151,1.0,<=>
4001,BCV53_05520,IB49_13760,33.097,565,354,9,273,818,393,952,1.6799999999999999e-93,311.0,825,0.6848484848484848,->
4007,BCV53_05525,IB49_12550,71.774,124,35,0,1,124,1,124,1.7699999999999996e-63,186.0,124,1.0,<=>
4011,BCV53_05540,IB49_13970,46.875,64,34,0,12,75,13,76,4.2e-12,58.2,125,0.512,->
4021,BCV53_05545,IB49_13965,34.762,210,122,5,19,218,18,222,1.8e-26,100.0,286,0.7342657342657343,->
4076,BCV53_05555,IB49_02680,27.749000000000002,191,117,7,5,188,7,183,2.1800000000000002e-11,57.8,218,0.8761467889908257,->
4077,BCV53_05560,IB49_12570,78.07,114,25,0,1,114,1,114,5.689999999999999e-63,184.0,115,0.991304347826087,<=>
4078,BCV53_05565,IB49_12575,66.667,252,84,0,1,252,1,252,1.7599999999999995e-116,330.0,258,0.9767441860465116,<=>
4079,BCV53_05570,IB49_12580,65.556,90,31,0,1,90,1,90,2.52e-42,130.0,91,0.989010989010989,<=>
4080,BCV53_05575,IB49_12585,64.65899999999999,249,88,0,1,249,1,249,2.569999999999999e-123,347.0,249,1.0,<=>
4082,BCV53_05580,IB49_12590,85.081,248,37,0,1,248,1,248,6.399999999999999e-153,423.0,260,0.9538461538461539,<=>
4087,BCV53_05590,IB49_17440,26.212,557,304,19,41,525,40,561,2.28e-42,156.0,544,1.0238970588235294,<=>
4088,BCV53_05595,IB49_12595,84.772,197,30,0,1,197,1,197,1.7299999999999995e-130,362.0,202,0.9752475247524752,<=>
4089,BCV53_05600,IB49_12600,89.406,387,41,0,1,387,1,387,0.0,732.0,387,1.0,<=>
4090,BCV53_05610,IB49_12610,85.59299999999999,236,34,0,1,236,1,236,4.259999999999998e-155,426.0,236,1.0,<=>
4091,BCV53_05615,IB49_12615,77.333,75,17,0,1,75,1,75,1.18e-40,124.0,75,1.0,<=>
4092,BCV53_05620,IB49_12620,75.796,157,38,0,1,157,1,157,9.149999999999997e-90,255.0,164,0.9573170731707317,<=>
4094,BCV53_05630,IB49_12625,80.36399999999999,275,54,0,1,275,1,275,2.7699999999999993e-159,441.0,276,0.9963768115942029,<=>
4095,BCV53_05640,IB49_12640,64.628,376,131,1,1,376,1,374,3.3499999999999995e-163,459.0,381,0.9868766404199475,<=>
4097,BCV53_05645,IB49_12650,89.17399999999999,351,38,0,1,351,1,351,0.0,585.0,351,1.0,<=>
4098,BCV53_05650,IB49_12655,79.087,263,55,0,1,263,1,263,1.1299999999999997e-149,415.0,263,1.0,<=>
4099,BCV53_05655,IB49_12660,81.6,375,69,0,1,375,1,375,0.0,623.0,375,1.0,<=>
4100,BCV53_05660,IB49_12670,91.473,516,44,0,1,516,1,516,0.0,937.0,516,1.0,<=>
4101,BCV53_05665,IB49_12675,78.244,262,57,0,7,268,3,264,3.459999999999999e-160,442.0,268,0.9776119402985075,<=>
4105,BCV53_05670,IB49_12680,68.858,289,90,0,1,289,1,289,2.0399999999999994e-155,432.0,289,1.0,<=>
4106,BCV53_05675,IB49_12155,36.093,471,271,7,6,457,1,460,9.119999999999998e-92,282.0,459,1.026143790849673,->
4108,BCV53_05680,IB49_12065,93.684,95,6,0,210,304,1,95,4.2599999999999994e-58,178.0,305,0.3114754098360656,<=>
4109,BCV53_05685,IB49_08255,97.229,397,11,0,1,397,1,397,0.0,803.0,397,1.0,<=>
4119,BCV53_05750,IB49_07445,89.09100000000001,55,5,1,1,54,1,55,1.6e-26,98.6,139,0.39568345323741005,->
4120,BCV53_05755,IB49_16800,41.53,366,214,0,60,425,201,566,1.09e-84,266.0,425,0.8611764705882353,->
4128,BCV53_05775,IB49_17840,75.0,140,35,0,9,148,7,146,7.009999999999998e-77,221.0,150,0.9333333333333333,<=>
4129,BCV53_05795,IB49_12830,88.0,100,12,0,1,100,1,100,1.6399999999999995e-63,184.0,107,0.9345794392523364,<=>
4130,BCV53_05800,IB49_12835,93.434,396,26,0,2,397,1,396,0.0,782.0,403,0.9826302729528535,<=>
4143,BCV53_05805,IB49_16830,35.0,180,113,3,85,262,22,199,1.09e-25,102.0,388,0.4639175257731959,->
4144,BCV53_05810,IB49_12850,80.0,275,55,0,1,275,1,275,9.749999999999997e-169,464.0,276,0.9963768115942029,<=>
4145,BCV53_05815,IB49_12855,80.0,55,11,0,1,55,1,55,4.53e-25,84.3,63,0.873015873015873,<=>
4146,BCV53_05820,IB49_12865,88.649,185,20,1,1,184,1,185,1.8499999999999994e-125,347.0,184,1.0054347826086956,<=>
4147,BCV53_05825,IB49_12870,60.067,298,114,2,1,298,1,293,5.689999999999998e-130,368.0,301,0.9900332225913622,<=>
4149,BCV53_05830,IB49_12875,58.015,262,110,0,1,262,1,262,8.469999999999999e-102,295.0,271,0.966789667896679,<=>
4151,BCV53_05835,IB49_00440,31.383000000000003,188,126,2,3,187,10,197,4.39e-20,82.8,223,0.8430493273542601,->
4164,BCV53_05840,IB49_12880,84.906,106,16,0,7,112,4,109,5.299999999999999e-64,186.0,114,0.9298245614035088,<=>
4165,BCV53_05845,IB49_12890,88.889,54,6,0,1,54,1,54,3.58e-30,96.7,54,1.0,<=>
4166,BCV53_05855,IB49_12895,74.618,327,83,0,1,327,1,327,0.0,515.0,327,1.0,<=>
4167,BCV53_05865,IB49_12720,26.613000000000003,372,233,12,6,350,7,365,1.31e-29,118.0,536,0.6940298507462687,->
4172,BCV53_05870,IB49_12725,32.813,320,198,4,6,324,2,305,3.34e-46,155.0,330,0.9696969696969697,->
4173,BCV53_05875,IB49_12730,32.959,267,175,3,21,285,34,298,1.1400000000000001e-38,134.0,290,0.9206896551724137,->
4178,BCV53_05880,IB49_17050,33.639,327,180,12,2,303,5,319,2.3e-44,150.0,308,1.0616883116883118,->
4235,BCV53_05885,IB49_14395,36.842,190,99,2,26,194,34,223,4.51e-34,119.0,203,0.9359605911330049,->
4292,BCV53_05890,IB49_12900,58.49100000000001,159,66,0,1,159,1,159,1.7299999999999998e-64,191.0,162,0.9814814814814815,<=>
4293,BCV53_05895,IB49_12905,89.602,981,102,0,1,981,1,981,0.0,1875.0,988,0.992914979757085,<=>
4298,BCV53_05900,IB49_12910,84.211,114,18,0,1,114,1,114,1.8999999999999995e-72,207.0,117,0.9743589743589743,<=>
4300,BCV53_05905,IB49_12915,66.667,255,85,0,7,261,7,261,1.8299999999999995e-135,379.0,273,0.9340659340659341,<=>
4301,BCV53_05915,IB49_12925,67.042,355,115,1,6,360,8,360,1.3099999999999997e-176,491.0,361,0.9833795013850416,<=>
4303,BCV53_05920,IB49_12930,74.667,75,19,0,1,75,1,75,2.2899999999999998e-37,116.0,75,1.0,<=>
4304,BCV53_05925,IB49_12935,88.0,250,30,0,1,250,1,250,3.909999999999999e-163,448.0,250,1.0,<=>
4319,BCV53_05930,IB49_12940,69.697,66,12,3,1,60,1,64,6.51e-12,50.8,60,1.1,<=>
4320,BCV53_05935,IB49_12945,31.579,57,39,0,12,68,7,63,1.45e-06,38.9,91,0.6263736263736264,<=>
4321,BCV53_05940,IB49_12950,79.21300000000001,178,37,0,1,178,1,178,3.4399999999999996e-112,313.0,178,1.0,<=>
4330,BCV53_05945,IB49_13895,38.117,223,125,9,342,560,7,220,2.23e-25,103.0,585,0.3811965811965812,->
4381,BCV53_05950,IB49_12730,53.333,135,63,0,11,145,168,302,9.28e-50,157.0,145,0.9310344827586207,<=>
4387,BCV53_05955,IB49_12965,70.085,351,104,1,1,350,1,351,2.409999999999999e-168,470.0,354,0.9915254237288136,<=>
4389,BCV53_05960,IB49_12970,32.927,410,199,9,26,432,6,342,1.8e-56,196.0,1507,0.272063702720637,<=>
4390,BCV53_05965,IB49_12975,89.95299999999999,428,43,0,1,428,1,428,0.0,805.0,432,0.9907407407407407,<=>
4395,BCV53_05970,IB49_12980,80.29899999999999,335,66,0,1,335,1,335,0.0,563.0,335,1.0,<=>
4454,BCV53_05975,IB49_12985,79.545,264,54,0,1,264,1,264,5.439999999999999e-157,434.0,264,1.0,<=>
4456,BCV53_05980,IB49_12990,82.824,262,45,0,1,262,1,262,1.2599999999999995e-167,460.0,262,1.0,<=>
4458,BCV53_05985,IB49_12995,77.46,315,71,0,1,315,1,315,0.0,521.0,320,0.984375,<=>
4460,BCV53_05990,IB49_12515,46.071000000000005,560,268,8,2,538,3,551,1.1099999999999997e-144,424.0,542,1.033210332103321,->
4461,BCV53_05995,IB49_03500,30.159000000000002,63,44,0,1,63,97,159,0.000373,35.0,136,0.4632352941176471,<=>
4462,BCV53_06000,IB49_13000,66.667,132,44,0,1,132,1,132,8.54e-63,185.0,139,0.9496402877697842,<=>
4463,BCV53_06005,IB49_13005,78.431,153,33,0,1,153,1,153,3.0899999999999996e-91,258.0,157,0.9745222929936306,<=>
4468,BCV53_06010,IB49_13010,87.333,150,19,0,1,150,1,150,1.2099999999999998e-100,282.0,151,0.9933774834437086,<=>
4470,BCV53_06015,IB49_13015,84.874,119,17,1,1,119,1,118,1.0299999999999998e-72,209.0,119,1.0,<=>
4471,BCV53_06020,IB49_13020,62.021,287,109,0,1,287,1,287,5.439999999999998e-131,370.0,293,0.9795221843003413,<=>
4472,BCV53_06150,IB49_13150,68.03699999999999,219,70,0,1,219,1,219,8.22e-116,326.0,221,0.9909502262443439,<=>
4473,BCV53_06155,IB49_13155,86.053,380,53,0,1,380,1,380,0.0,690.0,390,0.9743589743589743,<=>
4474,BCV53_06165,IB49_13165,94.87200000000001,156,8,0,1,156,1,156,1.0999999999999997e-113,315.0,158,0.9873417721518988,<=>
4476,BCV53_06170,IB49_13175,90.78,141,13,0,1,141,1,141,1.4699999999999997e-89,269.0,145,0.9724137931034482,->
4477,BCV53_06175,IB49_16895,27.273000000000003,154,104,5,1,151,1,149,3.22e-06,44.3,483,0.3188405797101449,->
4478,BCV53_06185,IB49_16390,53.982,113,51,1,5,116,4,116,6.44e-43,133.0,120,0.9416666666666667,->
4500,BCV53_06195,IB49_07055,52.097,453,208,2,57,508,1,445,2.039999999999999e-167,478.0,517,0.8762088974854932,->
4501,BCV53_06215,IB49_17225,93.87799999999999,98,6,0,1,98,1,98,2.8799999999999995e-66,191.0,98,1.0,<=>
4504,BCV53_06220,IB49_03550,40.87,115,51,3,12,109,36,150,1.0000000000000001e-21,80.9,112,1.0267857142857142,->
4505,BCV53_06225,IB49_13175,97.0,500,15,0,16,515,133,632,0.0,999.0,515,0.970873786407767,<=>
4506,BCV53_06230,IB49_13180,94.461,343,19,0,1,343,1,343,0.0,689.0,364,0.9423076923076923,<=>
4507,BCV53_06235,IB49_14005,81.096,365,69,0,1,365,1,365,0.0,642.0,365,1.0,<=>
4508,BCV53_06240,IB49_16895,28.125,160,101,5,7,165,1,147,5.96e-07,46.6,518,0.3088803088803089,->
4509,BCV53_06260,IB49_13305,37.5,96,60,0,3,98,2,97,5.17e-17,67.4,116,0.8275862068965517,->
4510,BCV53_06265,IB49_13305,38.372,86,53,0,2,87,20,105,6.58e-19,71.2,91,0.945054945054945,->
4514,BCV53_06270,IB49_11965,37.5,48,30,0,8,55,4,51,0.000149,37.0,180,0.26666666666666666,->
4518,BCV53_06275,IB49_05380,31.706999999999997,82,52,2,3,84,184,261,9.81e-05,38.5,188,0.43617021276595747,->
4519,BCV53_06280,IB49_13185,41.897,253,113,6,1,243,1,229,1.8499999999999999e-54,172.0,261,0.9693486590038314,<=>
4520,BCV53_06285,IB49_02300,34.451,328,210,3,1,324,1,327,3.9399999999999996e-56,182.0,326,1.0061349693251533,->
4525,BCV53_06290,IB49_13190,81.416,226,41,1,1,226,1,225,3.7299999999999987e-131,365.0,229,0.9868995633187773,<=>
4543,BCV53_06295,IB49_13195,83.65,526,86,0,1,526,1,526,0.0,902.0,526,1.0,<=>
4560,BCV53_06300,IB49_13200,72.093,344,96,0,1,344,1,344,0.0,520.0,348,0.9885057471264368,<=>
4562,BCV53_06305,IB49_13205,89.336,422,45,0,1,422,1,422,0.0,723.0,422,1.0,<=>
4564,BCV53_06315,IB49_13225,82.24600000000001,276,49,0,1,276,1,276,3.1799999999999994e-179,491.0,276,1.0,<=>
4568,BCV53_06320,IB49_13230,85.088,228,34,0,1,228,1,228,5.089999999999999e-141,390.0,229,0.9956331877729258,<=>
4569,BCV53_06325,IB49_13235,84.889,450,66,2,1,449,1,449,0.0,784.0,449,1.0022271714922049,<=>
4577,BCV53_06330,IB49_07055,52.318000000000005,453,207,2,57,508,1,445,9.649999999999998e-169,481.0,517,0.8762088974854932,->
4579,BCV53_06335,IB49_15970,37.801,291,168,7,7,288,2,288,1.6899999999999998e-53,173.0,300,0.97,->
4580,BCV53_06340,IB49_13245,59.2,125,51,0,1,125,1,125,9.139999999999998e-53,159.0,133,0.9398496240601504,<=>
