,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3376,gene_690,gene_2792,99.115,113,1,0,1,113,1,113,1.8899999999999996e-80,228.0,113,1.0,<=>
3377,gene_691,gene_2791,100.0,368,0,0,1,368,1,368,0.0,756.0,368,1.0,<=>
3399,gene_692,gene_2790,100.0,325,0,0,1,325,1,325,0.0,667.0,325,1.0,<=>
3401,gene_693,gene_2789,100.0,226,0,0,1,226,1,226,1.8699999999999998e-168,459.0,226,1.0,<=>
3432,gene_694,gene_2788,99.787,469,1,0,1,469,1,469,0.0,951.0,469,1.0,<=>
3456,gene_695,gene_2787,100.0,308,0,0,1,308,1,308,0.0,628.0,308,1.0,<=>
3465,gene_696,gene_2786,100.0,213,0,0,1,213,1,213,7.309999999999998e-151,414.0,213,1.0,<=>
3466,gene_697,gene_2785,99.617,261,1,0,1,261,1,261,0.0,546.0,261,1.0,<=>
3467,gene_698,gene_2784,99.29799999999999,285,2,0,1,285,1,285,0.0,578.0,285,1.0,<=>
3471,gene_699,gene_2783,99.774,443,1,0,1,443,1,443,0.0,904.0,443,1.0,<=>
3476,gene_700,gene_2782,99.55799999999999,453,2,0,1,453,1,453,0.0,941.0,453,1.0,<=>
3481,gene_701,gene_2781,99.79299999999999,482,1,0,1,482,1,482,0.0,983.0,482,1.0,<=>
3486,gene_702,gene_2780,100.0,388,0,0,1,388,1,388,0.0,793.0,394,0.9847715736040609,<=>
3487,gene_703,gene_2780,100.0,332,0,0,1,332,397,728,0.0,701.0,332,1.0,->
3488,gene_704,gene_2779,99.75399999999999,406,1,0,1,406,1,406,0.0,817.0,406,1.0,<=>
3490,gene_705,gene_2778,100.0,260,0,0,1,260,1,260,0.0,527.0,260,1.0,<=>
3494,gene_706,gene_2777,100.0,262,0,0,1,262,1,262,0.0,530.0,262,1.0,<=>
3501,gene_707,gene_2776,99.469,754,4,0,1,754,1,754,0.0,1558.0,754,1.0,<=>
3504,gene_708,gene_2775,99.52600000000001,422,2,0,1,422,1,422,0.0,866.0,422,1.0,<=>
3505,gene_709,gene_2774,98.795,83,1,0,1,83,1,83,6.929999999999999e-60,174.0,83,1.0,<=>
3506,gene_710,gene_2773,95.506,89,0,1,1,89,1,85,9.55e-54,159.0,89,1.0,<=>
3507,gene_711,gene_2772,100.0,99,0,0,1,99,1,99,1.2199999999999998e-69,199.0,99,1.0,<=>
3509,gene_712,gene_2771,99.652,575,2,0,1,575,1,575,0.0,1193.0,575,1.0,<=>
3523,gene_713,gene_2770,98.24600000000001,57,1,0,1,57,1,57,7.82e-36,111.0,57,1.0,<=>
3524,gene_714,gene_2769,99.691,647,2,0,1,647,1,647,0.0,1332.0,647,1.0,<=>
3526,gene_715,gene_2768,100.0,503,0,0,1,503,1,503,0.0,1035.0,503,1.0,<=>
3527,gene_716,gene_2767,100.0,550,0,0,1,550,1,550,0.0,1092.0,550,1.0,<=>
3530,gene_717,gene_2766,99.363,157,1,0,1,157,1,157,5.509999999999999e-116,321.0,157,1.0,<=>
3532,gene_718,gene_2765,100.0,50,0,0,1,50,1,50,1.7999999999999998e-31,99.8,50,1.0,<=>
3533,gene_719,gene_2764,99.49,196,1,0,1,196,1,196,1.1399999999999996e-143,394.0,196,1.0,<=>
3536,gene_720,gene_2763,99.083,436,4,0,1,436,1,436,0.0,850.0,436,1.0,<=>
3540,gene_721,gene_2762,98.883,358,4,0,1,358,1,358,0.0,731.0,358,1.0,<=>
3542,gene_722,gene_2761,100.0,187,0,0,1,187,1,187,1.7199999999999995e-134,370.0,187,1.0,<=>
3543,gene_723,gene_2760,99.34899999999999,1229,8,0,1,1229,1,1229,0.0,2522.0,1229,1.0,<=>
3546,gene_724,gene_2759,100.0,93,0,0,1,93,1,93,8.199999999999998e-65,187.0,93,1.0,<=>
3547,gene_725,gene_2758,100.0,279,0,0,1,279,1,279,0.0,572.0,279,1.0,<=>
3549,gene_726,gene_2757,100.0,47,0,0,1,47,1,47,8.559999999999998e-29,92.8,47,1.0,<=>
3550,gene_727,gene_2756,100.0,172,0,0,1,172,1,172,3.769999999999999e-129,356.0,172,1.0,<=>
3558,gene_728,gene_2755,100.0,44,0,0,1,44,1,44,5.38e-24,80.5,44,1.0,<=>
3559,gene_729,gene_2754,100.0,48,0,0,1,48,1,48,1.24e-30,97.4,48,1.0,<=>
3560,gene_730,gene_2753,97.436,78,2,0,1,78,1,78,2.0800000000000002e-51,152.0,78,1.0,<=>
3561,gene_731,gene_2752,100.0,139,0,0,1,139,1,139,3.639999999999999e-102,285.0,139,1.0,<=>
3562,gene_732,gene_2751,99.074,108,1,0,1,108,1,108,4.5099999999999995e-77,219.0,108,1.0,<=>
3563,gene_733,gene_2750,100.0,135,0,0,1,135,1,135,1.2599999999999998e-95,268.0,135,1.0,<=>
3564,gene_734,gene_2749,100.0,96,0,0,1,96,1,96,4.139999999999999e-69,198.0,96,1.0,<=>
3565,gene_735,gene_2748,100.0,46,0,0,1,46,1,46,7.430000000000001e-29,92.8,46,1.0,<=>
3566,gene_736,gene_2747,100.0,314,0,0,1,314,1,314,0.0,644.0,314,1.0,<=>
3569,gene_737,gene_2746,100.0,198,0,0,1,198,1,198,7.309999999999997e-145,398.0,198,1.0,<=>
3570,gene_738,gene_2745,100.0,480,0,0,1,480,1,480,0.0,988.0,480,1.0,<=>
3571,gene_739,gene_2744,100.0,332,0,0,1,332,1,332,0.0,686.0,332,1.0,<=>
3573,gene_740,gene_2743,99.671,304,1,0,1,304,1,304,0.0,624.0,304,1.0,<=>
3578,gene_741,gene_2742,97.26,73,2,0,1,73,1,73,8.17e-49,145.0,73,1.0,<=>
3579,gene_742,gene_2741,100.0,62,0,0,1,62,1,62,5.059999999999999e-38,117.0,62,1.0,<=>
3580,gene_743,gene_2740,99.461,371,2,0,1,371,1,371,0.0,763.0,371,1.0,<=>
3582,gene_744,gene_2739,100.0,67,0,0,1,67,1,67,7.209999999999999e-41,124.0,67,1.0,<=>
3583,gene_745,gene_2738,99.19,247,2,0,1,247,1,247,0.0,507.0,247,1.0,<=>
3585,gene_746,gene_2737,100.0,106,0,0,1,106,1,106,7.229999999999998e-79,223.0,106,1.0,<=>
3586,gene_747,gene_2736,100.0,53,0,0,1,53,1,53,2.8999999999999997e-33,104.0,53,1.0,<=>
3587,gene_748,gene_2735,98.113,53,1,0,1,53,1,53,1.1799999999999998e-32,103.0,53,1.0,<=>
3588,gene_749,gene_2734,100.0,134,0,0,1,134,1,134,1.8899999999999992e-95,268.0,134,1.0,<=>
3589,gene_750,gene_2733,100.0,236,0,0,1,236,1,236,4.5399999999999985e-179,487.0,236,1.0,<=>
3590,gene_751,gene_2732,99.631,271,1,0,1,271,1,271,0.0,557.0,271,1.0,<=>
3591,gene_752,gene_2731,100.0,104,0,0,1,104,1,104,8.319999999999999e-75,213.0,104,1.0,<=>
3593,gene_753,gene_2730,100.0,56,0,0,1,56,1,56,5.11e-37,114.0,56,1.0,<=>
3595,gene_754,gene_2729,100.0,51,0,0,1,51,1,51,1.0699999999999999e-31,100.0,51,1.0,<=>
3598,gene_755,gene_2723,97.647,85,0,1,1,83,1,85,1.08e-53,158.0,83,1.0240963855421688,<=>
3599,gene_756,gene_2722,100.0,293,0,0,1,293,1,293,0.0,585.0,293,1.0,<=>
3602,gene_757,gene_2721,100.0,316,0,0,1,316,1,316,0.0,661.0,316,1.0,<=>
3605,gene_758,gene_2720,100.0,312,0,0,1,312,1,312,0.0,617.0,312,1.0,<=>
3606,gene_759,gene_2719,100.0,34,0,0,1,34,1,34,1.17e-16,61.2,34,1.0,<=>
3607,gene_760,gene_2718,97.368,38,1,0,1,38,1,38,6.759999999999999e-19,67.4,38,1.0,<=>
3609,gene_761,gene_2717,100.0,453,0,0,1,453,1,453,0.0,912.0,453,1.0,<=>
3612,gene_762,gene_540,23.529,85,63,1,24,106,169,253,0.00022799999999999999,35.4,107,0.794392523364486,->
3613,gene_763,gene_2716,100.0,403,0,0,1,403,1,403,0.0,821.0,403,1.0,<=>
3622,gene_764,gene_2715,100.0,84,0,0,1,84,1,84,4.19e-58,169.0,84,1.0,<=>
3623,gene_765,gene_2714,100.0,45,0,0,1,45,1,45,1.0400000000000002e-27,90.1,45,1.0,<=>
3624,gene_766,gene_2713,100.0,83,0,0,1,83,1,83,3.87e-60,174.0,83,1.0,<=>
3625,gene_767,gene_2712,99.209,253,2,0,1,253,1,253,0.0,512.0,253,1.0,<=>
3630,gene_768,gene_2711,100.0,182,0,0,1,182,1,182,1.2599999999999996e-136,375.0,182,1.0,<=>
3631,gene_769,gene_2710,99.539,217,1,0,1,217,1,217,1.8099999999999997e-161,441.0,217,1.0,<=>
3641,gene_770,gene_2709,100.0,381,0,0,1,381,1,381,0.0,783.0,381,1.0,<=>
3655,gene_771,gene_2708,100.0,545,0,0,1,545,1,545,0.0,1133.0,545,1.0,<=>
3674,gene_772,gene_2707,99.77799999999999,451,1,0,2,452,1,451,0.0,925.0,452,0.9977876106194691,<=>
3682,gene_773,gene_2706,100.0,71,0,0,1,71,1,71,2.4799999999999998e-45,136.0,71,1.0,<=>
3685,gene_774,gene_2705,100.0,300,0,0,1,300,1,300,0.0,615.0,300,1.0,<=>
3689,gene_775,gene_2704,98.851,261,3,0,1,261,1,261,0.0,511.0,261,1.0,<=>
3699,gene_776,gene_2703,98.081,521,10,0,1,521,1,521,0.0,1049.0,521,1.0,<=>
3704,gene_777,gene_123,100.0,301,0,0,1,301,1,301,0.0,605.0,301,1.0,<=>
3712,gene_778,gene_122,100.0,130,0,0,1,130,1,130,3.6299999999999985e-92,259.0,130,1.0,<=>
3713,gene_779,gene_121,100.0,394,0,0,1,394,1,394,0.0,817.0,394,1.0,<=>
3726,gene_780,gene_120,100.0,83,0,0,1,83,1,83,2.86e-59,172.0,83,1.0,<=>
3729,gene_781,gene_119,100.0,169,0,0,1,169,1,169,2.54e-125,346.0,169,1.0,<=>
3731,gene_782,gene_2408,100.0,32,0,0,1,32,1,32,7.29e-18,65.9,61,0.5245901639344263,<=>
3735,gene_783,gene_2407,100.0,171,0,0,1,171,1,171,2.739999999999999e-125,346.0,171,1.0,<=>
3739,gene_784,gene_2406,99.689,322,1,0,1,322,1,322,0.0,643.0,322,1.0,<=>
3741,gene_785,gene_2405,100.0,54,0,0,1,54,1,54,7.04e-32,106.0,64,0.84375,<=>
3742,gene_786,gene_2578,92.929,297,20,1,1,297,21,316,0.0,554.0,297,1.0,<=>
3747,gene_791,gene_1075,22.441,254,136,9,168,371,457,699,1.13e-06,47.8,485,0.5237113402061856,->
3748,gene_796,gene_1149,23.180999999999997,371,224,17,10,333,4,360,4e-09,55.1,463,0.8012958963282938,->
3750,gene_797,gene_1149,25.872,344,203,16,10,332,4,316,6.41e-14,70.5,509,0.6758349705304518,->
3753,gene_799,gene_1071,53.56399999999999,491,226,2,2,491,3,492,0.0,532.0,493,0.9959432048681541,<=>
3758,gene_800,gene_1000,98.90100000000001,455,5,0,1,455,1,455,0.0,927.0,460,0.9891304347826086,<=>
3762,gene_801,gene_999,100.0,309,0,0,1,309,1,309,0.0,627.0,309,1.0,<=>
3763,gene_802,gene_998,99.00200000000001,501,5,0,1,501,1,501,0.0,974.0,501,1.0,<=>
3764,gene_803,gene_997,100.0,186,0,0,1,186,1,186,5.3999999999999985e-132,364.0,186,1.0,<=>
3765,gene_804,gene_996,100.0,404,0,0,1,404,1,404,0.0,812.0,404,1.0,<=>
3769,gene_805,gene_995,100.0,221,0,0,1,221,1,221,2.0199999999999993e-161,441.0,221,1.0,<=>
3798,gene_806,gene_994,100.0,459,0,0,1,459,1,459,0.0,941.0,459,1.0,<=>
3820,gene_807,gene_993,98.788,165,2,0,1,165,1,165,7.249999999999998e-118,327.0,165,1.0,<=>
3821,gene_808,gene_992,100.0,219,0,0,1,219,1,219,5.139999999999999e-159,435.0,219,1.0,<=>
3823,gene_810,gene_991,100.0,168,0,0,1,168,1,168,2.2599999999999997e-118,328.0,168,1.0,<=>
3826,gene_811,gene_990,100.0,175,0,0,1,175,1,175,1.3499999999999996e-126,350.0,175,1.0,<=>
3827,gene_812,gene_989,100.0,261,0,0,1,261,1,261,0.0,538.0,261,1.0,<=>
3830,gene_813,gene_988,98.95299999999999,382,4,0,1,382,1,382,0.0,788.0,415,0.9204819277108434,<=>
3831,gene_814,gene_987,96.06700000000001,534,21,0,1,534,1,534,0.0,1041.0,534,1.0,<=>
3837,gene_815,gene_986,98.26299999999999,403,7,0,33,435,24,426,0.0,787.0,435,0.9264367816091954,<=>
3839,gene_816,gene_985,99.34899999999999,307,2,0,63,369,8,314,0.0,621.0,369,0.8319783197831978,<=>
3843,gene_817,gene_983,99.721,358,1,0,1,358,1,358,0.0,729.0,358,1.0,<=>
3844,gene_818,gene_982,100.0,269,0,0,1,269,1,269,0.0,533.0,269,1.0,<=>
3855,gene_819,gene_981,100.0,264,0,0,1,264,1,264,0.0,523.0,264,1.0,<=>
3861,gene_820,gene_980,100.0,375,0,0,1,375,1,375,0.0,764.0,375,1.0,<=>
3956,gene_821,gene_979,100.0,258,0,0,1,258,1,258,0.0,515.0,258,1.0,<=>
3959,gene_822,gene_978,100.0,356,0,0,1,356,1,356,0.0,707.0,356,1.0,<=>
3965,gene_823,gene_977,100.0,163,0,0,1,163,1,163,2.6299999999999997e-121,335.0,163,1.0,<=>
3966,gene_824,gene_976,100.0,693,0,0,1,693,1,693,0.0,1396.0,695,0.9971223021582734,<=>
3972,gene_825,gene_975,99.55799999999999,226,1,0,1,226,1,226,8.119999999999999e-169,461.0,226,1.0,<=>
3973,gene_826,gene_974,99.0,300,3,0,1,300,1,300,0.0,610.0,300,1.0,<=>
3978,gene_827,gene_2039,100.0,67,0,0,1,67,1,67,1.62e-43,131.0,67,1.0,<=>
3980,gene_828,gene_2040,97.29700000000001,259,7,0,1,259,1,259,0.0,515.0,259,1.0,<=>
3984,gene_829,gene_367,40.0,330,177,5,6,324,5,324,7.899999999999998e-74,228.0,325,1.0153846153846153,->
3998,gene_830,gene_3217,94.613,297,16,0,1,297,1,297,0.0,583.0,297,1.0,->
4005,gene_831,gene_3675,33.065,124,82,1,45,168,52,174,4.79e-14,65.5,170,0.7294117647058823,->
4011,gene_833,gene_836,28.319000000000003,113,67,2,50,162,5,103,1.62e-11,55.5,173,0.653179190751445,->
4012,gene_834,gene_1450,88.889,54,6,0,1,54,26,79,1.1e-30,100.0,56,0.9642857142857143,->
4018,gene_835,gene_1929,89.773,176,18,0,1,176,158,333,4.829999999999999e-121,342.0,176,1.0,->
4024,gene_837,gene_1074,100.0,144,0,0,1,144,1,144,1.1499999999999997e-105,304.0,149,0.9664429530201343,<=>
4028,gene_838,gene_2134,97.67399999999999,43,1,0,1,43,1,43,4.01e-22,83.2,50,0.86,->
4030,gene_839,gene_2133,98.985,197,2,0,1,197,195,391,2.6599999999999995e-143,401.0,197,1.0,<=>
4042,gene_840,gene_2133,98.05799999999999,206,4,0,1,206,1,206,8.029999999999996e-147,410.0,211,0.976303317535545,->
4054,gene_841,gene_2132,99.66,294,1,0,1,294,1,294,0.0,592.0,294,1.0,<=>
4059,gene_842,gene_2131,99.209,253,2,0,1,253,1,253,0.0,511.0,253,1.0,<=>
4065,gene_843,gene_2130,100.0,655,0,0,1,655,1,655,0.0,1338.0,655,1.0,<=>
4083,gene_844,gene_2129,99.63,270,1,0,1,270,1,270,0.0,550.0,270,1.0,<=>
4093,gene_845,gene_2128,100.0,258,0,0,1,258,1,258,0.0,525.0,258,1.0,<=>
4111,gene_846,gene_2127,99.723,721,2,0,1,721,1,721,0.0,1472.0,721,1.0,<=>
4113,gene_847,gene_2126,100.0,190,0,0,1,190,1,190,5.429999999999997e-141,387.0,190,1.0,<=>
4115,gene_848,gene_2125,100.0,738,0,0,1,738,1,738,0.0,1526.0,738,1.0,<=>
4117,gene_849,gene_2124,100.0,446,0,0,1,446,1,446,0.0,941.0,446,1.0,<=>
4119,gene_851,gene_2123,100.0,124,0,0,1,124,1,124,3.039999999999999e-89,251.0,124,1.0,<=>
4120,gene_852,gene_2122,98.052,154,3,0,1,154,1,154,1.1699999999999996e-110,310.0,160,0.9625,<=>
4125,gene_853,gene_2121,100.0,150,0,0,1,150,1,150,7.799999999999999e-101,283.0,150,1.0,<=>
4126,gene_854,gene_2120,100.0,160,0,0,1,160,1,160,3.429999999999999e-111,310.0,160,1.0,<=>
4127,gene_855,gene_2119,100.0,197,0,0,1,197,1,197,5.119999999999998e-148,405.0,197,1.0,<=>
4128,gene_856,gene_2118,99.52600000000001,211,1,0,1,211,1,211,3.5399999999999995e-152,417.0,211,1.0,<=>
4129,gene_857,gene_2117,100.0,611,0,0,1,611,1,611,0.0,1225.0,617,0.9902755267423015,<=>
4130,gene_858,gene_2116,100.0,107,0,0,1,107,1,107,1.34e-73,210.0,107,1.0,<=>
4131,gene_859,gene_2115,100.0,278,0,0,1,278,1,278,0.0,567.0,278,1.0,<=>
4133,gene_860,gene_2114,99.78200000000001,458,1,0,1,458,1,458,0.0,926.0,458,1.0,<=>
4141,gene_861,gene_2113,99.412,340,2,0,1,340,1,340,0.0,691.0,340,1.0,<=>
4148,gene_862,gene_2112,100.0,327,0,0,3,329,2,328,0.0,672.0,329,0.993920972644377,<=>
4154,gene_863,gene_2111,99.53299999999999,643,3,0,1,643,1,643,0.0,1323.0,643,1.0,<=>
4164,gene_864,gene_2110,100.0,241,0,0,1,241,1,241,0.0,493.0,241,1.0,<=>
4169,gene_865,gene_2109,99.46799999999999,188,1,0,1,188,1,188,1.4999999999999997e-137,378.0,188,1.0,<=>
4171,gene_866,gene_2108,100.0,166,0,0,1,166,1,166,9.549999999999999e-122,337.0,166,1.0,<=>
4179,gene_867,gene_2107,97.22200000000001,36,1,0,1,36,1,36,2.0999999999999997e-21,74.3,53,0.6792452830188679,<=>
4180,gene_868,gene_2091,98.23,226,4,0,1,226,1,226,9.389999999999997e-160,437.0,226,1.0,<=>
4187,gene_869,gene_2090,100.0,266,0,0,1,266,1,266,0.0,524.0,266,1.0,<=>
4189,gene_870,gene_2089,99.667,300,1,0,1,300,1,300,0.0,602.0,300,1.0,<=>
4283,gene_871,gene_2086,100.0,47,0,0,1,47,1,47,6.61e-32,103.0,49,0.9591836734693877,<=>
4284,gene_872,gene_2085,97.647,85,2,0,56,140,187,271,3.81e-54,169.0,152,0.5592105263157895,<=>
4286,gene_875,gene_2080,97.5,120,3,0,1,120,347,466,1.5399999999999998e-76,230.0,120,1.0,->
4287,gene_876,gene_2080,99.691,324,1,0,1,324,1,324,0.0,649.0,326,0.9938650306748467,<=>
4288,gene_877,gene_1841,99.167,120,1,0,1,120,11,130,1.6699999999999998e-85,243.0,128,0.9375,<=>
4289,gene_878,gene_1842,100.0,56,0,0,1,56,1,56,4.91e-29,94.4,56,1.0,<=>
4291,gene_879,gene_1843,94.23100000000001,52,3,0,1,52,1,52,9.58e-31,98.2,52,1.0,<=>
4292,gene_880,gene_1844,99.04799999999999,210,2,0,1,210,1,210,8.659999999999997e-155,424.0,210,1.0,<=>
4293,gene_881,gene_1845,96.17,235,9,0,1,235,1,235,3.0099999999999985e-166,455.0,235,1.0,<=>
4295,gene_882,gene_1846,96.988,166,5,0,1,166,1,166,4.139999999999999e-116,325.0,167,0.9940119760479041,->
4297,gene_883,gene_1846,100.0,75,0,0,1,75,171,245,3.6299999999999996e-50,154.0,75,1.0,<=>
4299,gene_884,gene_1847,99.609,511,2,0,1,511,1,511,0.0,1020.0,511,1.0,<=>
4310,gene_885,gene_1848,98.396,187,3,0,1,187,1,187,1.4799999999999995e-132,366.0,187,1.0,<=>
4314,gene_886,gene_1849,100.0,358,0,0,1,358,1,358,0.0,730.0,358,1.0,<=>
4323,gene_887,gene_1850,99.751,402,1,0,1,402,1,402,0.0,816.0,402,1.0,<=>
4335,gene_888,gene_1851,99.209,253,2,0,1,253,1,253,0.0,498.0,253,1.0,<=>
4429,gene_889,gene_1853,100.0,165,0,0,167,331,1,165,4.009999999999999e-118,334.0,331,0.4984894259818731,<=>
4437,gene_890,gene_1854,100.0,266,0,0,1,266,1,266,0.0,517.0,266,1.0,<=>
4445,gene_891,gene_1855,99.684,316,1,0,1,316,1,316,0.0,654.0,316,1.0,<=>
4446,gene_892,gene_1856,99.435,354,2,0,1,354,1,354,0.0,729.0,354,1.0,<=>
4455,gene_893,gene_1857,100.0,504,0,0,1,504,1,504,0.0,1009.0,504,1.0,<=>
4456,gene_894,gene_1858,99.77799999999999,451,1,0,14,464,1,451,0.0,903.0,464,0.9719827586206896,<=>
4467,gene_895,gene_1859,100.0,564,0,0,1,564,1,564,0.0,1107.0,564,1.0,<=>
4488,gene_896,gene_1860,100.0,316,0,0,1,316,1,316,0.0,650.0,316,1.0,<=>
4489,gene_897,gene_1861,100.0,75,0,0,1,75,1,75,8.269999999999998e-51,150.0,75,1.0,<=>
4490,gene_898,gene_1862,100.0,306,0,0,1,306,1,306,0.0,619.0,306,1.0,<=>
4495,gene_899,gene_1863,100.0,520,0,0,1,520,1,520,0.0,1082.0,520,1.0,<=>
4514,gene_900,gene_1864,100.0,382,0,0,1,382,1,382,0.0,795.0,382,1.0,<=>
4528,gene_901,gene_1865,99.169,361,3,0,1,361,1,361,0.0,742.0,361,1.0,<=>
4530,gene_902,gene_1866,99.815,540,1,0,1,540,1,540,0.0,1110.0,540,1.0,<=>
4548,gene_903,gene_1867,100.0,284,0,0,1,284,1,284,0.0,575.0,284,1.0,<=>
4553,gene_904,gene_1868,99.73899999999999,383,1,0,1,383,1,383,0.0,774.0,383,1.0,<=>
4558,gene_905,gene_1869,100.0,207,0,0,1,207,1,207,2.0599999999999996e-148,407.0,207,1.0,<=>
4559,gene_906,gene_1870,100.0,414,0,0,1,414,1,414,0.0,847.0,414,1.0,<=>
4562,gene_907,gene_1871,100.0,423,0,0,1,423,1,423,0.0,867.0,423,1.0,<=>
4564,gene_908,gene_1872,100.0,135,0,0,1,135,1,135,1.0499999999999998e-96,271.0,135,1.0,<=>
4570,gene_909,gene_1873,100.0,445,0,0,1,445,1,445,0.0,924.0,445,1.0,<=>
4572,gene_910,gene_2684,93.103,145,6,1,1,141,372,516,1.6899999999999997e-95,283.0,187,0.7754010695187166,->
4583,gene_911,gene_1588,98.734,79,1,0,1,79,1,79,1.5599999999999999e-52,155.0,81,0.9753086419753086,<=>
4584,gene_912,gene_1589,97.794,136,3,0,1,136,1,136,4.3599999999999987e-97,272.0,136,1.0,<=>
4585,gene_913,gene_1590,100.0,42,0,0,1,42,1,42,1.79e-25,84.3,42,1.0,<=>
4586,gene_914,gene_1591,100.0,491,0,0,1,491,1,491,0.0,998.0,491,1.0,<=>
4590,gene_915,gene_1592,100.0,320,0,0,1,320,1,320,0.0,644.0,320,1.0,<=>
4594,gene_916,gene_1593,98.90100000000001,91,1,0,1,91,1,91,8.859999999999998e-64,184.0,91,1.0,<=>
4595,gene_917,gene_1594,100.0,67,0,0,1,67,1,67,1.48e-42,129.0,67,1.0,<=>
4596,gene_918,gene_1595,100.0,265,0,0,1,265,1,265,0.0,541.0,265,1.0,<=>
4597,gene_919,gene_1596,100.0,62,0,0,1,62,1,62,1.7899999999999996e-37,115.0,62,1.0,<=>
4598,gene_920,gene_1597,99.837,614,1,0,1,614,1,614,0.0,1248.0,614,1.0,<=>
4605,gene_921,gene_1598,94.286,70,4,0,1,70,1,70,2.33e-43,133.0,90,0.7777777777777778,<=>
4606,gene_922,gene_1599,98.947,95,1,0,1,95,1,95,1.0699999999999997e-66,192.0,95,1.0,<=>
4607,gene_923,gene_1600,100.0,67,0,0,1,67,1,67,2.28e-46,138.0,67,1.0,<=>
4608,gene_924,gene_1601,100.0,152,0,0,1,152,1,152,6.979999999999999e-111,308.0,152,1.0,<=>
4609,gene_925,gene_1602,100.0,200,0,0,1,200,1,200,5.339999999999999e-149,408.0,200,1.0,<=>
4611,gene_926,gene_1603,100.0,444,0,0,1,444,1,444,0.0,899.0,444,1.0,<=>
4613,gene_927,gene_1604,98.83,171,2,0,1,171,1,171,3.799999999999999e-125,345.0,171,1.0,<=>
4614,gene_928,gene_1605,100.0,98,0,0,50,147,1,98,2.2999999999999997e-67,196.0,147,0.6666666666666666,<=>
4615,gene_929,gene_1606,99.25200000000001,401,3,0,1,401,1,401,0.0,794.0,401,1.0,<=>
4618,gene_930,gene_1607,99.913,1148,1,0,1,1148,1,1148,0.0,2353.0,1148,1.0,<=>
4630,gene_931,gene_1608,100.0,318,0,0,1,318,1,318,0.0,639.0,318,1.0,<=>
4631,gene_932,gene_1609,100.0,310,0,0,1,310,1,310,0.0,625.0,310,1.0,<=>
4632,gene_933,gene_1610,100.0,357,0,0,1,357,1,357,0.0,738.0,357,1.0,<=>
4634,gene_934,gene_1611,99.839,620,1,0,1,620,1,620,0.0,1232.0,620,1.0,<=>
4637,gene_935,gene_1612,100.0,207,0,0,1,207,1,207,2.6099999999999996e-151,415.0,207,1.0,<=>
4639,gene_936,gene_1613,100.0,111,0,0,1,111,1,111,5.399999999999999e-80,227.0,111,1.0,<=>
4640,gene_937,gene_1614,99.00299999999999,301,1,1,1,299,1,301,0.0,597.0,299,1.0066889632107023,<=>
4641,gene_938,gene_1615,99.359,156,1,0,1,156,1,156,6.379999999999999e-110,306.0,156,1.0,<=>
4642,gene_939,gene_1616,100.0,112,0,0,1,112,1,112,2.0299999999999998e-79,225.0,112,1.0,<=>
4643,gene_940,gene_1617,100.0,120,0,0,1,120,1,120,4.879999999999999e-88,248.0,120,1.0,<=>
4645,gene_941,gene_1618,100.0,140,0,0,1,140,1,140,1.5599999999999997e-101,283.0,140,1.0,<=>
4652,gene_942,gene_1619,100.0,337,0,0,1,337,1,337,0.0,701.0,337,1.0,<=>
4654,gene_943,gene_1620,100.0,131,0,0,1,131,1,131,5.019999999999998e-97,271.0,131,1.0,<=>
4655,gene_944,gene_1621,100.0,78,0,0,1,78,1,78,9.97e-55,160.0,78,1.0,<=>
4656,gene_945,gene_1622,100.0,124,0,0,1,124,3,126,4.639999999999999e-91,256.0,124,1.0,<=>
4657,gene_946,gene_1623,99.333,150,1,0,1,150,1,150,1.6299999999999997e-109,304.0,150,1.0,<=>
4659,gene_947,gene_1624,100.0,95,0,0,1,95,1,95,1.3699999999999998e-66,191.0,95,1.0,<=>
4660,gene_948,gene_1625,100.0,130,0,0,1,130,1,130,1.4499999999999995e-95,268.0,130,1.0,<=>
4661,gene_949,gene_1626,100.0,197,0,0,1,197,1,197,1.0499999999999997e-146,402.0,197,1.0,<=>
4662,gene_950,gene_1627,100.0,177,0,0,1,177,1,177,1.4599999999999996e-130,360.0,177,1.0,<=>
4663,gene_951,gene_1628,100.0,405,0,0,1,405,1,405,0.0,821.0,405,1.0,<=>
4664,gene_952,gene_1629,100.0,262,0,0,1,262,1,262,0.0,515.0,262,1.0,<=>
4667,gene_953,gene_1630,100.0,338,0,0,1,338,1,338,0.0,685.0,338,1.0,<=>
4669,gene_954,gene_1631,100.0,402,0,0,1,402,1,402,0.0,835.0,402,1.0,<=>
4670,gene_955,gene_1632,100.0,182,0,0,1,182,1,182,8.329999999999998e-136,374.0,182,1.0,<=>
4671,gene_956,gene_1633,100.0,58,0,0,1,58,1,58,1.0499999999999998e-38,118.0,58,1.0,<=>
4672,gene_957,gene_1634,100.0,254,0,0,42,295,1,254,0.0,527.0,295,0.8610169491525423,<=>
4682,gene_958,gene_1635,100.0,197,0,0,1,197,1,197,7.359999999999998e-141,387.0,197,1.0,<=>
4686,gene_959,gene_1636,99.667,300,1,0,1,300,1,300,0.0,615.0,300,1.0,<=>
4688,gene_960,gene_1637,100.0,129,0,0,1,129,1,129,7.659999999999999e-88,248.0,129,1.0,<=>
