,0
1063,NCIMB_gene_1740
1064,NCIMB_gene_1741
1065,NCIMB_gene_1742
1066,NCIMB_gene_1743
1067,NCIMB_gene_1744
1068,NCIMB_gene_1745
1069,NCIMB_gene_1746
1070,NCIMB_gene_1747
1071,NCIMB_gene_1748
1072,NCIMB_gene_1749
1073,NCIMB_gene_1750
1074,NCIMB_gene_1751
1075,NCIMB_gene_1752
1076,NCIMB_gene_1753
1077,NCIMB_gene_1754
1078,NCIMB_gene_1755
1079,NCIMB_gene_1756
1080,NCIMB_gene_1757
1081,NCIMB_gene_1758
1082,NCIMB_gene_1759
1083,NCIMB_gene_1760
1084,NCIMB_gene_1761
1085,NCIMB_gene_1762
1086,NCIMB_gene_1763
1087,NCIMB_gene_1764
1088,NCIMB_gene_1765
1089,NCIMB_gene_1766
1090,NCIMB_gene_1767
1091,NCIMB_gene_1768
1092,NCIMB_gene_1769
1093,NCIMB_gene_1770
1094,NCIMB_gene_1771
1095,NCIMB_gene_1772
1096,NCIMB_gene_1773
1097,NCIMB_gene_1774
1098,NCIMB_gene_1775
1099,NCIMB_gene_1776
1100,NCIMB_gene_1777
1101,NCIMB_gene_1778
1102,NCIMB_gene_1779
1103,NCIMB_gene_1780
1104,NCIMB_gene_1781
1105,NCIMB_gene_1782
1106,NCIMB_gene_1783
1107,NCIMB_gene_1784
1108,NCIMB_gene_1785
1109,NCIMB_gene_1786
1110,NCIMB_gene_1787
1111,NCIMB_gene_1788
1112,NCIMB_gene_1789
1113,NCIMB_gene_1790
1114,NCIMB_gene_1791
1115,NCIMB_gene_1792
1116,NCIMB_gene_1793
1117,NCIMB_gene_1794
1118,NCIMB_gene_1795
1119,NCIMB_gene_1796
1120,NCIMB_gene_1797
1121,NCIMB_gene_1798
1122,NCIMB_gene_1799
1123,NCIMB_gene_1800
1124,NCIMB_gene_1801
1125,NCIMB_gene_1802
1126,NCIMB_gene_1803
1127,NCIMB_gene_1804
1128,NCIMB_gene_1805
1129,NCIMB_gene_1806
1130,NCIMB_gene_1807
1131,NCIMB_gene_1808
1132,NCIMB_gene_1809
1133,NCIMB_gene_1810
1134,NCIMB_gene_1811
1135,NCIMB_gene_1812
1136,NCIMB_gene_1813
1137,NCIMB_gene_1814
1138,NCIMB_gene_1815
1139,NCIMB_gene_1816
1140,NCIMB_gene_1817
1141,NCIMB_gene_1818
1142,NCIMB_gene_1819
1143,NCIMB_gene_1820
1144,NCIMB_gene_1821
1145,NCIMB_gene_1822
1146,NCIMB_gene_1823
1147,NCIMB_gene_1824
1148,NCIMB_gene_1825
1149,NCIMB_gene_1826
1150,NCIMB_gene_294
1151,gene_1151
1152,NCIMB_gene_305
1153,NCIMB_gene_306
1154,NCIMB_gene_307
1155,NCIMB_gene_308
1156,NCIMB_gene_309
1157,NCIMB_gene_310
1158,NCIMB_gene_311
1159,NCIMB_gene_312
1160,NCIMB_gene_313
1161,NCIMB_gene_314
1162,NCIMB_gene_315
1163,NCIMB_gene_316
1164,NCIMB_gene_317
1165,NCIMB_gene_318
1166,NCIMB_gene_319
1167,NCIMB_gene_320
1168,NCIMB_gene_321
1169,NCIMB_gene_322
1170,NCIMB_gene_323
1171,NCIMB_gene_324
1172,NCIMB_gene_325
1173,NCIMB_gene_326
1174,NCIMB_gene_327
1175,NCIMB_gene_328
1176,NCIMB_gene_329
1177,NCIMB_gene_330
1178,NCIMB_gene_331
1179,NCIMB_gene_332
1180,NCIMB_gene_333
1181,NCIMB_gene_334
1182,NCIMB_gene_937
1183,NCIMB_gene_937
1184,NCIMB_gene_335
1185,NCIMB_gene_336
1186,NCIMB_gene_337
1187,NCIMB_gene_338
1188,NCIMB_gene_341
1189,NCIMB_gene_342
1190,NCIMB_gene_343
1191,NCIMB_gene_344
1192,NCIMB_gene_346
1193,NCIMB_gene_347
1194,NCIMB_gene_348
1195,NCIMB_gene_349
1196,NCIMB_gene_350
1197,NCIMB_gene_351
1198,NCIMB_gene_352
1199,NCIMB_gene_353
1200,NCIMB_gene_354
1201,NCIMB_gene_355
1202,NCIMB_gene_356
1203,NCIMB_gene_357
1204,NCIMB_gene_358
1205,NCIMB_gene_359
1206,NCIMB_gene_360
1207,NCIMB_gene_361
1208,NCIMB_gene_366
1209,NCIMB_gene_367
1210,NCIMB_gene_368
1211,NCIMB_gene_369
1212,NCIMB_gene_370
1213,NCIMB_gene_371
1214,NCIMB_gene_372
1215,NCIMB_gene_373
1216,NCIMB_gene_374
1217,NCIMB_gene_375
1218,NCIMB_gene_376
1219,NCIMB_gene_377
1220,NCIMB_gene_378
1221,NCIMB_gene_379
1222,NCIMB_gene_380
1223,NCIMB_gene_381
1224,NCIMB_gene_382
1225,NCIMB_gene_383
1226,NCIMB_gene_384
1227,NCIMB_gene_385
1228,NCIMB_gene_386
1229,NCIMB_gene_387
1230,NCIMB_gene_388
1231,NCIMB_gene_389
1232,NCIMB_gene_390
1233,NCIMB_gene_391
1234,NCIMB_gene_392
1235,NCIMB_gene_393
1236,NCIMB_gene_394
1237,NCIMB_gene_395
1238,NCIMB_gene_396
1239,NCIMB_gene_397
1240,NCIMB_gene_398
1241,NCIMB_gene_399
1242,NCIMB_gene_400
1243,NCIMB_gene_401
1244,NCIMB_gene_402
1245,NCIMB_gene_403
1246,NCIMB_gene_404
1247,NCIMB_gene_405
1248,NCIMB_gene_406
1249,NCIMB_gene_407
1250,NCIMB_gene_408
1251,NCIMB_gene_409
1252,NCIMB_gene_410
1253,NCIMB_gene_411
1254,NCIMB_gene_413
1255,NCIMB_gene_414
1256,NCIMB_gene_2612
1257,NCIMB_gene_2611
1258,NCIMB_gene_2611
1259,NCIMB_gene_2610
1260,NCIMB_gene_2609
1261,NCIMB_gene_2608
1262,NCIMB_gene_2607
1263,NCIMB_gene_2606
1264,NCIMB_gene_2605
1265,NCIMB_gene_2604
1266,NCIMB_gene_2603
1267,NCIMB_gene_2602
1268,NCIMB_gene_2601
1269,NCIMB_gene_2600
1270,NCIMB_gene_2599
1271,NCIMB_gene_2598
1272,NCIMB_gene_2597
1273,NCIMB_gene_2596
1274,NCIMB_gene_2595
1275,NCIMB_gene_2594
1276,NCIMB_gene_2593
1277,NCIMB_gene_2592
1278,NCIMB_gene_2591
1279,NCIMB_gene_2590
1280,NCIMB_gene_2589
1281,NCIMB_gene_2587
1282,NCIMB_gene_2586
1283,NCIMB_gene_2585
1284,NCIMB_gene_2584
1285,NCIMB_gene_2583
1286,NCIMB_gene_2582
1287,NCIMB_gene_2581
1288,NCIMB_gene_2580
1289,NCIMB_gene_2579
1290,NCIMB_gene_2574
1291,NCIMB_gene_2572
1292,NCIMB_gene_2571
1293,NCIMB_gene_2576
1294,NCIMB_gene_2569
1295,NCIMB_gene_2568
1296,NCIMB_gene_2567
1297,NCIMB_gene_2566
1298,NCIMB_gene_2940
1299,NCIMB_gene_2555
1300,NCIMB_gene_2555
1301,NCIMB_gene_2554
1302,NCIMB_gene_2552
1303,NCIMB_gene_2551
1304,NCIMB_gene_2550
1305,NCIMB_gene_2549
1306,NCIMB_gene_2548
1307,NCIMB_gene_2547
1308,NCIMB_gene_2546
1309,NCIMB_gene_2545
1310,NCIMB_gene_2544
1311,NCIMB_gene_2543
1312,NCIMB_gene_2542
1313,NCIMB_gene_2541
1314,NCIMB_gene_2540
1315,NCIMB_gene_2539
1316,NCIMB_gene_2538
1317,NCIMB_gene_2537
1318,NCIMB_gene_2536
1319,NCIMB_gene_2535
1320,NCIMB_gene_2533
1321,NCIMB_gene_2533
1322,NCIMB_gene_2531
1323,gene_1323
1324,NCIMB_gene_2530
1325,NCIMB_gene_2529
1326,NCIMB_gene_2528
1327,NCIMB_gene_2527
1328,NCIMB_gene_2526
1329,NCIMB_gene_2525
1330,NCIMB_gene_2524
1331,NCIMB_gene_2523
1332,NCIMB_gene_2522
1333,NCIMB_gene_2521
1334,NCIMB_gene_2520
1335,NCIMB_gene_2519
1336,NCIMB_gene_2518
1337,NCIMB_gene_2517
1338,NCIMB_gene_2516
1339,NCIMB_gene_2515
1340,NCIMB_gene_2514
1341,NCIMB_gene_2511
1342,NCIMB_gene_2509
1343,NCIMB_gene_2369
1344,NCIMB_gene_2507
1345,NCIMB_gene_2506
1346,NCIMB_gene_2505
1347,NCIMB_gene_2504
1348,NCIMB_gene_2503
1349,NCIMB_gene_2501
1350,NCIMB_gene_2500
1351,NCIMB_gene_2499
1352,NCIMB_gene_2015
1353,gene_1353
1354,gene_1354
1355,NCIMB_gene_2478
1356,NCIMB_gene_2476
1357,NCIMB_gene_2470
1358,gene_1358
1359,gene_1359
1360,NCIMB_gene_2845
1361,NCIMB_gene_2843
1362,NCIMB_gene_2842
1363,NCIMB_gene_2841
1364,NCIMB_gene_2840
1365,NCIMB_gene_2839
1366,NCIMB_gene_2838
1367,NCIMB_gene_2837
1368,NCIMB_gene_2836
1369,NCIMB_gene_2835
1370,NCIMB_gene_2834
1371,NCIMB_gene_2833
1372,NCIMB_gene_2832
1373,NCIMB_gene_2831
1374,NCIMB_gene_2830
1375,NCIMB_gene_2829
1376,NCIMB_gene_2828
1377,NCIMB_gene_2827
1378,NCIMB_gene_2826
1379,NCIMB_gene_2825
1380,NCIMB_gene_2824
1381,NCIMB_gene_2823
1382,NCIMB_gene_2822
1383,NCIMB_gene_2821
1384,NCIMB_gene_2820
1385,NCIMB_gene_2819
1386,NCIMB_gene_2819
1387,NCIMB_gene_2818
1388,NCIMB_gene_2817
1389,NCIMB_gene_2816
1390,NCIMB_gene_2815
1391,NCIMB_gene_2814
1392,NCIMB_gene_2813
1393,NCIMB_gene_2812
1394,NCIMB_gene_2811
1395,NCIMB_gene_2810
1396,NCIMB_gene_2809
1397,NCIMB_gene_2808
1398,NCIMB_gene_2807
1399,NCIMB_gene_2806
1400,NCIMB_gene_875
1401,NCIMB_gene_874
1402,NCIMB_gene_1929
1403,NCIMB_gene_1929
1404,NCIMB_gene_1187
1405,NCIMB_gene_1188
1406,NCIMB_gene_1189
1407,NCIMB_gene_1190
1408,NCIMB_gene_1191
1409,NCIMB_gene_1192
1410,NCIMB_gene_1193
1411,NCIMB_gene_1194
1412,NCIMB_gene_1196
1413,NCIMB_gene_1197
1414,NCIMB_gene_1198
1415,NCIMB_gene_1199
1416,NCIMB_gene_1200
1417,NCIMB_gene_1204
1418,gene_1418
1419,NCIMB_gene_391
1420,NCIMB_gene_1201
1421,NCIMB_gene_1202
1422,NCIMB_gene_1203
1423,NCIMB_gene_1204
1424,NCIMB_gene_1205
1425,NCIMB_gene_1206
1426,NCIMB_gene_1208
1427,NCIMB_gene_1208
1428,NCIMB_gene_1210
1429,NCIMB_gene_1211
1430,NCIMB_gene_1212
1431,NCIMB_gene_1213
1432,NCIMB_gene_3722
1433,NCIMB_gene_1214
1434,NCIMB_gene_1215
1435,NCIMB_gene_1216
1436,NCIMB_gene_1217
1437,NCIMB_gene_1218
1438,NCIMB_gene_1219
1439,NCIMB_gene_1220
1440,NCIMB_gene_1221
1441,NCIMB_gene_1222
1442,NCIMB_gene_1223
1443,NCIMB_gene_1224
1444,NCIMB_gene_1225
1445,NCIMB_gene_1226
1446,NCIMB_gene_1227
1447,NCIMB_gene_1228
1448,NCIMB_gene_1229
1449,NCIMB_gene_1230
1450,NCIMB_gene_1231
1451,NCIMB_gene_1232
1452,NCIMB_gene_1233
1453,NCIMB_gene_1234
1454,NCIMB_gene_1235
1455,NCIMB_gene_1236
1456,NCIMB_gene_1237
1457,NCIMB_gene_1238
1458,NCIMB_gene_1239
1459,NCIMB_gene_1240
1460,NCIMB_gene_1241
1461,NCIMB_gene_1242
1462,NCIMB_gene_1243
1463,NCIMB_gene_1244
1464,NCIMB_gene_1245
1465,NCIMB_gene_1246
1466,NCIMB_gene_1247
1467,NCIMB_gene_1248
1468,NCIMB_gene_1249
1469,NCIMB_gene_1250
1470,NCIMB_gene_1251
1471,NCIMB_gene_1252
1472,NCIMB_gene_1253
1473,NCIMB_gene_1254
1474,NCIMB_gene_1255
1475,NCIMB_gene_1256
1476,NCIMB_gene_1257
1477,NCIMB_gene_1258
1478,NCIMB_gene_1259
1479,NCIMB_gene_1260
1480,NCIMB_gene_1261
1481,NCIMB_gene_1262
1482,NCIMB_gene_1263
1483,NCIMB_gene_1264
1484,NCIMB_gene_1265
1485,NCIMB_gene_1266
1486,NCIMB_gene_1267
1487,NCIMB_gene_1268
1488,NCIMB_gene_1269
1489,NCIMB_gene_1270
1490,NCIMB_gene_1271
1491,NCIMB_gene_1272
1492,NCIMB_gene_1273
1493,NCIMB_gene_1274
1494,NCIMB_gene_1275
1495,NCIMB_gene_1276
1496,NCIMB_gene_1277
1497,NCIMB_gene_1278
1498,NCIMB_gene_1279
1499,NCIMB_gene_1280
1500,NCIMB_gene_1281
1501,NCIMB_gene_1282
1502,NCIMB_gene_1283
1503,NCIMB_gene_1284
1504,NCIMB_gene_1285
1505,NCIMB_gene_1286
1506,NCIMB_gene_1287
1507,NCIMB_gene_1288
1508,NCIMB_gene_1289
1509,NCIMB_gene_1290
1510,NCIMB_gene_1291
1511,NCIMB_gene_1292
1512,NCIMB_gene_1293
1513,NCIMB_gene_1294
1514,NCIMB_gene_1295
1515,NCIMB_gene_1296
1516,NCIMB_gene_1297
1517,NCIMB_gene_1298
1518,NCIMB_gene_1299
1519,NCIMB_gene_1300
1520,NCIMB_gene_1301
1521,NCIMB_gene_1302
1522,NCIMB_gene_1303
1523,NCIMB_gene_1304
1524,NCIMB_gene_1305
1525,NCIMB_gene_1306
1526,NCIMB_gene_1307
1527,NCIMB_gene_1308
1528,NCIMB_gene_1309
1529,NCIMB_gene_1310
1530,NCIMB_gene_1311
1531,NCIMB_gene_1312
1532,NCIMB_gene_1313
1533,NCIMB_gene_1314
1534,NCIMB_gene_1315
1535,NCIMB_gene_1316
1536,NCIMB_gene_1317
1537,NCIMB_gene_1318
1538,NCIMB_gene_1319
1539,NCIMB_gene_1320
1540,NCIMB_gene_1321
1541,NCIMB_gene_1322
1542,NCIMB_gene_1323
1543,NCIMB_gene_1324
1544,NCIMB_gene_1325
1545,NCIMB_gene_1326
1546,NCIMB_gene_1327
1547,gene_1547
1548,NCIMB_gene_1328
1549,NCIMB_gene_2434
1550,NCIMB_gene_550
1551,NCIMB_gene_2038
1552,NCIMB_gene_116
1553,NCIMB_gene_115
1554,NCIMB_gene_114
1555,NCIMB_gene_113
1556,NCIMB_gene_112
1557,NCIMB_gene_111
1558,NCIMB_gene_110
1559,NCIMB_gene_109
1560,NCIMB_gene_108
1561,NCIMB_gene_107
1562,NCIMB_gene_106
1563,NCIMB_gene_105
1564,NCIMB_gene_104
1565,NCIMB_gene_103
1566,NCIMB_gene_102
1567,NCIMB_gene_101
1568,NCIMB_gene_100
1569,NCIMB_gene_99
1570,NCIMB_gene_98
1571,NCIMB_gene_97
1572,NCIMB_gene_96
1573,NCIMB_gene_95
1574,NCIMB_gene_94
1575,NCIMB_gene_93
1576,NCIMB_gene_92
1577,NCIMB_gene_91
1578,NCIMB_gene_90
1579,NCIMB_gene_89
1580,NCIMB_gene_88
1581,NCIMB_gene_87
1582,NCIMB_gene_86
1583,NCIMB_gene_85
1584,NCIMB_gene_84
1585,NCIMB_gene_84
1586,NCIMB_gene_83
1587,NCIMB_gene_82
1588,NCIMB_gene_81
1589,NCIMB_gene_80
1590,NCIMB_gene_79
1591,NCIMB_gene_78
1592,NCIMB_gene_77
1593,NCIMB_gene_76
1594,NCIMB_gene_75
1595,NCIMB_gene_74
1596,NCIMB_gene_73
1597,NCIMB_gene_72
1598,NCIMB_gene_71
1599,NCIMB_gene_71
1600,NCIMB_gene_70
1601,NCIMB_gene_69
1602,NCIMB_gene_68
1603,NCIMB_gene_67
1604,NCIMB_gene_66
1605,NCIMB_gene_66
1606,NCIMB_gene_65
1607,NCIMB_gene_64
1608,NCIMB_gene_63
1609,gene_1609
1610,gene_1610
1611,NCIMB_gene_57
1612,NCIMB_gene_56
1613,NCIMB_gene_55
1614,NCIMB_gene_54
1615,NCIMB_gene_53
1616,NCIMB_gene_52
1617,NCIMB_gene_51
1618,NCIMB_gene_50
1619,NCIMB_gene_49
1620,NCIMB_gene_48
1621,NCIMB_gene_47
1622,NCIMB_gene_46
1623,NCIMB_gene_45
1624,NCIMB_gene_44
1625,NCIMB_gene_43
1626,NCIMB_gene_42
1627,NCIMB_gene_41
1628,NCIMB_gene_40
1629,NCIMB_gene_39
1630,NCIMB_gene_38
1631,NCIMB_gene_37
1632,NCIMB_gene_36
1633,NCIMB_gene_35
1634,NCIMB_gene_34
1635,NCIMB_gene_33
1636,NCIMB_gene_32
1637,NCIMB_gene_31
1638,NCIMB_gene_30
1639,NCIMB_gene_29
1640,NCIMB_gene_28
1641,NCIMB_gene_27
1642,NCIMB_gene_26
1643,NCIMB_gene_25
1644,NCIMB_gene_24
1645,NCIMB_gene_23
1646,NCIMB_gene_22
1647,NCIMB_gene_21
1648,NCIMB_gene_20
1649,NCIMB_gene_19
1650,NCIMB_gene_18
1651,NCIMB_gene_17
1652,NCIMB_gene_3755
1653,NCIMB_gene_3754
1654,NCIMB_gene_3753
1655,NCIMB_gene_13
1656,NCIMB_gene_11
1657,NCIMB_gene_10
1658,NCIMB_gene_3746
1659,NCIMB_gene_8
1660,NCIMB_gene_7
1661,NCIMB_gene_3743
1662,NCIMB_gene_3742
1663,NCIMB_gene_3
1664,NCIMB_gene_2
1665,NCIMB_gene_3739
1666,NCIMB_gene_3738
1667,NCIMB_gene_3737
1668,NCIMB_gene_3736
1669,NCIMB_gene_3735
1670,NCIMB_gene_3734
1671,NCIMB_gene_3733
1672,NCIMB_gene_3732
1673,NCIMB_gene_1334
1674,NCIMB_gene_1335
1675,NCIMB_gene_1336
1676,NCIMB_gene_1337
1677,NCIMB_gene_694
1678,NCIMB_gene_1338
1679,gene_1679
1680,NCIMB_gene_1339
1681,NCIMB_gene_1340
1682,NCIMB_gene_1341
1683,NCIMB_gene_1342
1684,NCIMB_gene_1343
1685,NCIMB_gene_1344
1686,NCIMB_gene_1345
1687,NCIMB_gene_1346
1688,NCIMB_gene_1347
1689,NCIMB_gene_1348
1690,NCIMB_gene_1349
1691,NCIMB_gene_1350
1692,NCIMB_gene_1351
1693,NCIMB_gene_1352
1694,NCIMB_gene_1353
1695,NCIMB_gene_1354
1696,NCIMB_gene_1355
1697,NCIMB_gene_1356
1698,NCIMB_gene_1357
1699,NCIMB_gene_1358
1700,NCIMB_gene_1359
1701,NCIMB_gene_1360
1702,NCIMB_gene_1361
1703,NCIMB_gene_1362
1704,NCIMB_gene_1363
1705,NCIMB_gene_1364
1706,NCIMB_gene_1365
1707,NCIMB_gene_1366
1708,NCIMB_gene_1367
1709,NCIMB_gene_1368
1710,NCIMB_gene_1369
1711,NCIMB_gene_1370
1712,NCIMB_gene_1371
1713,NCIMB_gene_1372
1714,NCIMB_gene_1373
1715,NCIMB_gene_1374
1716,NCIMB_gene_1375
1717,NCIMB_gene_1376
1718,NCIMB_gene_1377
1719,NCIMB_gene_1378
1720,NCIMB_gene_1379
1721,NCIMB_gene_1380
1722,NCIMB_gene_1381
1723,NCIMB_gene_1382
1724,NCIMB_gene_1383
1725,NCIMB_gene_1384
1726,NCIMB_gene_1385
1727,NCIMB_gene_1386
1728,NCIMB_gene_1387
1729,NCIMB_gene_1388
1730,NCIMB_gene_1389
1731,NCIMB_gene_1390
1732,NCIMB_gene_1391
1733,NCIMB_gene_1392
1734,NCIMB_gene_1393
1735,NCIMB_gene_1394
1736,NCIMB_gene_1395
1737,NCIMB_gene_1396
1738,NCIMB_gene_1397
1739,NCIMB_gene_1398
1740,NCIMB_gene_1399
1741,NCIMB_gene_1400
1742,NCIMB_gene_1401
1743,NCIMB_gene_1402
1744,NCIMB_gene_1403
1745,NCIMB_gene_1404
1746,NCIMB_gene_1405
1747,NCIMB_gene_1406
1748,NCIMB_gene_1407
1749,NCIMB_gene_1408
1750,NCIMB_gene_1409
1751,NCIMB_gene_1410
1752,NCIMB_gene_1411
1753,NCIMB_gene_1412
1754,NCIMB_gene_1413
1755,NCIMB_gene_1414
1756,NCIMB_gene_1415
1757,NCIMB_gene_1416
1758,NCIMB_gene_1417
1759,NCIMB_gene_1418
1760,NCIMB_gene_1419
1761,NCIMB_gene_1420
1762,NCIMB_gene_1421
1763,NCIMB_gene_1422
1764,NCIMB_gene_1423
1765,NCIMB_gene_1424
1766,NCIMB_gene_1425
1767,NCIMB_gene_1426
1768,NCIMB_gene_1427
1769,NCIMB_gene_1428
1770,NCIMB_gene_1429
1771,NCIMB_gene_1430
1772,NCIMB_gene_1431
1773,NCIMB_gene_1432
1774,NCIMB_gene_1433
1775,NCIMB_gene_1434
1776,NCIMB_gene_1435
1777,gene_1777
1778,gene_1778
1779,gene_1779
1780,gene_1780
1781,gene_1781
1782,gene_1782
1783,gene_1783
1784,gene_1784
1785,gene_1785
1786,NCIMB_gene_811
1787,NCIMB_gene_810
1788,NCIMB_gene_2973
1789,NCIMB_gene_809
1790,NCIMB_gene_808
1791,NCIMB_gene_809
1792,NCIMB_gene_1449
1793,NCIMB_gene_1448
1794,gene_1794
1795,NCIMB_gene_282
1796,NCIMB_gene_1829
1797,NCIMB_gene_973
1798,NCIMB_gene_972
1799,NCIMB_gene_971
1800,NCIMB_gene_970
1801,NCIMB_gene_969
1802,NCIMB_gene_968
1803,NCIMB_gene_967
1804,NCIMB_gene_966
1805,NCIMB_gene_965
1806,NCIMB_gene_964
1807,NCIMB_gene_963
1808,NCIMB_gene_962
1809,NCIMB_gene_961
1810,NCIMB_gene_960
1811,NCIMB_gene_959
1812,NCIMB_gene_959
1813,NCIMB_gene_958
1814,NCIMB_gene_957
1815,NCIMB_gene_954
1816,NCIMB_gene_956
1817,NCIMB_gene_3726
1818,NCIMB_gene_279
1819,NCIMB_gene_280
1820,NCIMB_gene_2000
1821,gene_1821
1822,NCIMB_gene_1999
1823,NCIMB_gene_1998
1824,NCIMB_gene_1997
1825,NCIMB_gene_1996
1826,NCIMB_gene_1995
1827,NCIMB_gene_1994
1828,NCIMB_gene_1993
1829,NCIMB_gene_1992
1830,NCIMB_gene_1991
1831,NCIMB_gene_1990
1832,NCIMB_gene_1989
1833,NCIMB_gene_1988
1834,NCIMB_gene_1987
1835,NCIMB_gene_1986
1836,NCIMB_gene_1984
1837,NCIMB_gene_1983
1838,NCIMB_gene_1982
1839,NCIMB_gene_1981
1840,NCIMB_gene_1980
1841,NCIMB_gene_1979
1842,NCIMB_gene_1978
1843,NCIMB_gene_1977
1844,NCIMB_gene_1976
1845,NCIMB_gene_1975
1846,NCIMB_gene_1974
1847,NCIMB_gene_1973
1848,NCIMB_gene_1972
1849,gene_1849
1850,gene_1850
1851,NCIMB_gene_1968
1852,NCIMB_gene_1967
1853,NCIMB_gene_1965
1854,NCIMB_gene_1964
1855,NCIMB_gene_1964
1856,NCIMB_gene_1963
1857,NCIMB_gene_1962
1858,NCIMB_gene_1962
1859,NCIMB_gene_1961
1860,NCIMB_gene_1960
1861,NCIMB_gene_1959
1862,NCIMB_gene_1958
1863,NCIMB_gene_1957
1864,NCIMB_gene_1956
1865,NCIMB_gene_1955
1866,NCIMB_gene_1954
1867,NCIMB_gene_1953
1868,gene_1868
1869,NCIMB_gene_1951
1870,NCIMB_gene_1950
1871,NCIMB_gene_1948
1872,gene_1872
1873,NCIMB_gene_1946
1874,gene_1874
1875,NCIMB_gene_1944
1876,NCIMB_gene_1943
1877,NCIMB_gene_1942
1878,NCIMB_gene_1941
1879,NCIMB_gene_1940
1880,NCIMB_gene_1939
1881,NCIMB_gene_1938
1882,NCIMB_gene_1937
1883,NCIMB_gene_1936
1884,NCIMB_gene_1935
1885,gene_1885
1886,NCIMB_gene_1933
1887,NCIMB_gene_1932
1888,NCIMB_gene_1931
1889,NCIMB_gene_1930
1890,NCIMB_gene_2684
1891,NCIMB_gene_2151
1892,NCIMB_gene_2150
1893,NCIMB_gene_2148
1894,NCIMB_gene_2147
1895,NCIMB_gene_2146
1896,NCIMB_gene_2145
1897,NCIMB_gene_2144
1898,NCIMB_gene_2143
1899,NCIMB_gene_2142
1900,gene_1900
1901,NCIMB_gene_2141
1902,NCIMB_gene_2140
1903,NCIMB_gene_2139
1904,NCIMB_gene_2138
1905,NCIMB_gene_2137
1906,NCIMB_gene_2136
1907,NCIMB_gene_2135
1908,NCIMB_gene_2134
1909,NCIMB_gene_2489
1910,NCIMB_gene_2490
1911,NCIMB_gene_811
1912,NCIMB_gene_2973
1913,gene_1913
1914,gene_1914
1915,NCIMB_gene_123
1916,NCIMB_gene_953
1917,NCIMB_gene_952
1918,NCIMB_gene_951
1919,NCIMB_gene_950
1920,NCIMB_gene_949
1921,NCIMB_gene_948
1922,NCIMB_gene_947
1923,NCIMB_gene_946
1924,NCIMB_gene_945
1925,NCIMB_gene_944
1926,NCIMB_gene_943
1927,NCIMB_gene_941
1928,NCIMB_gene_940
1929,NCIMB_gene_939
1930,NCIMB_gene_938
1931,NCIMB_gene_937
1932,gene_1932
1933,NCIMB_gene_929
1934,NCIMB_gene_928
1935,NCIMB_gene_927
1936,NCIMB_gene_926
1937,NCIMB_gene_925
1938,NCIMB_gene_924
1939,NCIMB_gene_923
1940,NCIMB_gene_922
1941,NCIMB_gene_921
1942,gene_1942
1943,NCIMB_gene_920
1944,NCIMB_gene_2906
1945,NCIMB_gene_2905
1946,NCIMB_gene_2953
1947,NCIMB_gene_915
1948,NCIMB_gene_914
1949,NCIMB_gene_914
1950,NCIMB_gene_914
1951,gene_1951
1952,gene_1952
1953,NCIMB_gene_1452
1954,NCIMB_gene_1453
1955,NCIMB_gene_2403
1956,NCIMB_gene_1437
1957,NCIMB_gene_118
1958,gene_1958
1959,gene_1959
1960,gene_1960
1961,gene_1961
1962,gene_1962
1963,gene_1963
1964,gene_1964
1965,gene_1965
1966,gene_1966
1967,NCIMB_gene_2166
1968,NCIMB_gene_156
1969,NCIMB_gene_364
1970,NCIMB_gene_2213
1971,NCIMB_gene_363
1972,NCIMB_gene_2208
1973,NCIMB_gene_3165
1974,NCIMB_gene_873
1975,NCIMB_gene_872
1976,NCIMB_gene_871
1977,NCIMB_gene_870
1978,NCIMB_gene_869
1979,NCIMB_gene_868
1980,NCIMB_gene_867
1981,NCIMB_gene_866
1982,NCIMB_gene_865
1983,NCIMB_gene_864
1984,NCIMB_gene_863
1985,NCIMB_gene_862
1986,NCIMB_gene_861
1987,NCIMB_gene_2477
1988,gene_1988
1989,gene_1989
1990,gene_1990
1991,NCIMB_gene_549
1992,NCIMB_gene_548
1993,NCIMB_gene_547
1994,NCIMB_gene_546
1995,NCIMB_gene_545
1996,NCIMB_gene_544
1997,NCIMB_gene_543
1998,NCIMB_gene_543
1999,NCIMB_gene_542
2000,NCIMB_gene_541
2001,NCIMB_gene_540
2002,gene_2002
2003,NCIMB_gene_539
2004,NCIMB_gene_538
2005,NCIMB_gene_537
2006,NCIMB_gene_536
2007,NCIMB_gene_535
2008,NCIMB_gene_535
2009,NCIMB_gene_534
2010,NCIMB_gene_533
2011,NCIMB_gene_532
2012,NCIMB_gene_531
2013,NCIMB_gene_530
2014,NCIMB_gene_529
2015,NCIMB_gene_528
2016,NCIMB_gene_527
2017,NCIMB_gene_526
2018,NCIMB_gene_525
2019,NCIMB_gene_524
2020,NCIMB_gene_523
2021,NCIMB_gene_522
2022,NCIMB_gene_521
2023,NCIMB_gene_520
2024,NCIMB_gene_519
2025,NCIMB_gene_518
2026,NCIMB_gene_517
2027,NCIMB_gene_516
2028,NCIMB_gene_515
2029,NCIMB_gene_514
2030,NCIMB_gene_513
2031,NCIMB_gene_512
2032,NCIMB_gene_511
2033,NCIMB_gene_510
2034,NCIMB_gene_509
2035,NCIMB_gene_508
2036,NCIMB_gene_507
